Vintage,Score,Drink Window,Description,Country,Region,Variety,Vola_Temp,Vola_Rain,Longest_Dry,Longest_Wet,Avg_Rain,Count_above35,Count_under10,Count_under0,Coulure_Wind,June_Rain
2011,90,Drink,"Following another dry winter, windy and dry conditions persisted through the growing season, though temperatures were moderate; wines are concentrated, but still fresh and racy  Klein Constantia Vin de Constance Constantia  Top-scoring wines (click for full tasting note):


de Trafford Syrah Stellenbosch 393


Kanonkop Paul Sauer Cape Winemakers Guild Simonsberg-Stellenbosch


Klein Constantia Vin de Constance Constantia",Portugal,Portugal,Port,0.1946315731786682,0.8982751445526319,0.0,194.0,8.426785714285716,7.0,20.0,0.0,12.855882352941178,60.9
2010,87,Drink,"Cold, wet winter resulted in late budbreak, with windy weather during flowering leading to reduced yields and a wet growing season causing some disease pressures. Late-season dryness and warmth helped save vintage, but beware of inconsistencies  (See all ratings)",Portugal,Portugal,Port,0.2741072581048674,2.5227171570413502,18.0,12.0,1.1283505154639175,15.0,40.0,0.0,11.875,43.266666666666666
2009,93,Drink,"Following the growing season's typical heat wave, moderate temperatures and well-timed rains extended the harvest into April and May. Very consistent for reds and whites in warm inland areas and cooler coastal spots  (See all ratings)",Portugal,Portugal,Port,0.237009663231903,2.8592996806893463,46.0,10.0,1.225945017182131,4.0,49.0,0.0,10.89642857142857,80.95
2008,87,Drink,"A late-flowering, wet spring and intermittent heat spikes during the growing season led to a challenging year. Vineyard management was crucial for success; reds and whites have lower-than-usual alcohols and lighter-bodied textures  (See all ratings)",Portugal,Portugal,Port,0.2426942470412702,2.669059038303116,17.0,10.0,2.015893470790378,0.0,41.0,0.0,11.255555555555556,86.23333333333333
2007,88,Drink,"Up-and-down growing season marked by a heat wave in late January. Most whites and early-ripening reds (Pinot Noir, Merlot) harvested in sweltering conditions; later-ripening reds (Syrah, Cabernet) benefited from dry, moderate second half of season  (See all ratings)",Portugal,Portugal,Port,0.2567699777678555,2.553049392350626,15.0,8.0,1.6950171821305842,4.0,39.0,0.0,12.24,156.85
2006,90,Drink,"Wet winter replenished vines after three dry seasons. Warm, dry growing season; consistent temperatures in second half led to even ripening. All major varieties performed well  (See all ratings)",Portugal,Portugal,Port,0.2486079538886297,3.053972207462745,28.0,9.0,1.6519759450171825,16.0,29.0,0.0,11.323529411764708,38.86666666666666
2005,93,Drink,"Dry growing season with a hot finish. Whites were picked under cool conditions, but yields were reduced; later-ripening reds are rich, tannic and muscular  (See all ratings)",Portugal,Portugal,Port,0.245655814461452,2.93179817334481,42.0,7.0,0.9967353951890032,14.0,33.0,0.0,,8.316666666666666
2004,87,Drink,Mostly cool season interrupted by a heat spike led to some uneven ripening. Those who picked Cabernet and Syrah late did well; others more variable  (See all ratings),Portugal,Portugal,Port,0.2757225438851597,2.90906081839885,28.0,7.0,1.1082474226804124,3.0,55.0,0.0,,29.366666666666667
2003,91,Drink,"Even flowering and a long, dry growing season; many growers feel it's the best in a generation for both reds and whites, though some reds can show a slightly roasted quality  (See all ratings)",Portugal,Portugal,Port,0.2671648517442548,2.637642270604017,30.0,9.0,1.031357388316151,21.0,40.0,0.0,,31.05
2002,84,Past peak,"Variable weather, with uneven ripening and reduced yields for whites and reds; some successes, but choose carefully  (See all ratings)",Portugal,Portugal,Port,0.2444782271986335,2.233118729425211,17.0,8.0,1.8259450171821308,0.0,47.0,0.0,,64.89999999999999
2001,91,Drink,"Late-ripening red varieties have intense fruit, with ripe tannins; whites also good  (See all ratings)",Portugal,Portugal,Port,0.2577852128783918,2.380749175596387,23.0,16.0,1.2918384879725089,1.0,43.0,0.0,,33.53333333333333
2000,90,Drink,Hot and dry conditions brought an early harvest. Reds performed well; whites more variable  (See all ratings),Portugal,Portugal,Port,0.2834222275647757,2.0681009313850187,27.0,25.0,2.249570446735395,4.0,40.0,0.0,,32.03333333333333
1999,87,Past peak,Very warm and dry season. Reds have ripe tannins; good whites  (See all ratings),Portugal,Portugal,Port,0.2545483643757892,2.509449800512163,27.0,14.0,1.2413230240549828,4.0,40.0,0.0,,43.93333333333333
2021,91,Hold,"After an early spring and a hot, uneven June, the season turned into one of coolest in recent years, with even ripening and yields back in the normal range, though spates of September rains held the harvest down. Not generally declared, but many houses bottled single-quinta wines, with the best showing floral aromatics and fresh acidity  Dow Vintage Port Quinta do Bomfim  Top-scoring wines (click for full tasting note):


Quinta do Noval Vintage Port Nacional


Quinta do Noval Vintage Port


Dow Vintage Port Quinta do Bomfim",South Africa,South Africa,,0.3402008522627112,4.490064629473143,63.0,12.0,0.6670103092783506,0.0,152.0,47.0,10.431720430107529,17.1
2020,93,Hold,"Extremely hot and dry, resulting in the smallest crop on record. Not widely declared, but there are some noteworthy wines, many with broad, lush profiles that should mature on the early side  Churchill Vintage Port  Top-scoring wines (click for full tasting note):


Quinta do Noval Vintage Port Nacional


Quinta do Noval Vintage Port


Churchill Vintage Port",South Africa,South Africa,,0.362039206935291,1.4663431973345802,1.0,126.0,4.752380952380952,0.0,151.0,60.0,8.418548387096774,0.0
2019,93,Hold,"A dry year, with cooler temperatures, yielded elegant, understated wines that are reserved in style; few general declarations and more single-quinta bottlings  Niepoort Vintage Port  Top-scoring wines (click for full tasting note):


Quinta do Noval Vintage Port Nacional


Graham Vintage Port Quinta dos Malvedos


Niepoort Vintage Port",South Africa,South Africa,,0.2870414510544031,1.0613937571472434,1.0,133.0,5.520689655172413,3.0,151.0,25.0,8.127419354838711,0.0
2018,94,Hold,"The quality run continues, though a general declaration was not made; wines are concentrated and pure, yet yields are down  Quinta do Vesuvio Vintage Port  Top-scoring wines (click for full tasting note):


Quinta do Noval Vintage Port


Quinta do Vallado Vintage Port


Quinta do Vesuvio Vintage Port",South Africa,South Africa,,0.3115535670983608,2.3269595761225843,1.0,39.0,3.9365384615384618,0.0,150.0,41.0,9.177659574468084,11.1
2017,98,Hold,"A rare back-to-back general declaration thanks to a very warm, very dry season, leading to intensely concentrated wines  Graham Vintage Port The Stone Terraces  Top-scoring wines (click for full tasting note):


Quinta do Noval Vintage Port Nacional


Croft Vintage Port Quinta da Roeda Serikos


Graham Vintage Port The Stone Terraces",South Africa,South Africa,,0.3235815975124389,2.401703488861815,1.0,80.0,3.600925925925926,4.0,161.0,41.0,8.567543859649124,0.3
2016,96,Hold,"A generally declared vintage, with the wines showing exuberant fruit, racy acidity and tightly focused structure  Graham Vintage Port  Top-scoring wines (click for full tasting note):


Quinta do Noval Vintage Port Nacional


Dow Vintage Port


Graham Vintage Port",South Africa,South Africa,,0.3082281215568853,1.5744688487154492,1.0,47.0,3.148198198198198,0.0,145.0,24.0,7.200925925925924,14.0
2015,93,Hold,"Solid, but not generally declared, with most houses releasing only single-quinta bottlings; the best are ripe, fresh and driven  Quinta do Noval Vintage Port  Top-scoring wines (click for full tasting note):


Graham Vintage Port The Stone Terraces


Niepoort Vintage Port Bioma Vinha Velha


Quinta do Noval Vintage Port",South Africa,South Africa,,0.3061754862356094,1.5859792525075802,1.0,59.0,2.034210526315789,0.0,153.0,24.0,9.748113207547169,27.8
2014,89,Hold,"Charming wines from a harvest dampened by rain; lighter-bodied and racier. Not widely declared  Quinta do Infantado Vintage Port  Top-scoring wines (click for full tasting note):


Graham Vintage Port Quinta dos Malvedos


Lemos & van Zeller Vintage Port Quinta Vale D. Maria


Quinta do Infantado Vintage Port",South Africa,South Africa,,0.3628635239835126,1.660473461644277,1.0,79.0,2.2924242424242425,0.0,161.0,42.0,9.463829787234042,13.916666666666668
2011,99,Hold,"Powerful and elegant, with concentrated fruit flavors and plenty of grip; a benchmark vintage  Quinta do Noval Vintage Port Nacional  Top-scoring wines (click for full tasting note):


Dow Vintage Port


Fonseca Vintage Port


Quinta do Noval Vintage Port Nacional",South Africa,South Africa,,0.3846699185327772,1.428387365192157,1.0,89.0,4.265046296296296,0.0,151.0,61.0,,46.016666666666666
2007,98,Hold,"Structured yet refined; balanced and harmonious, with precise and defined ripe fruit and polished tannins  (See all ratings)",South Africa,South Africa,,0.4043041038295614,2.1574514132257088,2.0,50.0,4.381292517006803,3.0,147.0,51.0,8.741964285714285,19.55
2003,96,Drink or hold,"A scorching hot year across Europe, but more typical for the Douro. Wines are remarkably fresh and aromatic, with lovely ripe fruit and powerful yet silky tannins  (See all ratings)",South Africa,South Africa,,0.3676214705408569,4.234606889755721,22.0,16.0,1.1089887640449436,6.0,140.0,47.0,,59.28333333333333
2000,97,Drink or hold,"Reduced crop, but remaining grapes harvested in ideal condition; the naturally lower yields produced wines that are ripe, focused and stylish, with serious underlying structure  (See all ratings)",South Africa,South Africa,,0.3378443929137712,3.647089667678722,43.0,8.0,1.2239690721649488,0.0,158.0,46.0,8.60909090909091,1.9
1997,96,Drink or hold,"The second general declaration of the modern era, with textbook wines offering lovely aromas, firm tannic backbones and a complement of ripe fruit  (See all ratings)",South Africa,South Africa,,0.3620292302024318,2.909079193016838,28.0,9.0,1.0914948453608249,0.0,168.0,52.0,7.245454545454547,34.025000000000006
1995,92,Drink,"Extremely fruity, well-structured, with fine tannins, good length  (See all ratings)",South Africa,South Africa,,0.3566178180973015,3.5624000742126416,72.0,10.0,0.6298969072164948,0.0,155.0,53.0,,1.6583333333333332
1994,99,Drink or hold,"Classic vintage; superlative structure, fabulous harmony  (See all ratings)",South Africa,South Africa,,0.4417063676327817,6.912564063479637,57.0,3.0,0.1523625429553264,0.0,165.0,59.0,,0.325
1992,94,Drink,"Concentrated, tannic and fruity; best are classics  (See all ratings)",South Africa,South Africa,,0.4374773516709044,3.908261447395956,56.0,6.0,0.4438144329896907,3.0,145.0,55.0,,10.225
1991,93,Drink,"Racy, harmonious, rich  (See all ratings)",South Africa,South Africa,,0.3407674773329778,4.247563431432568,58.0,8.0,0.7630154639175256,0.0,158.0,53.0,,26.125
1987,88,Drink,"Balanced and elegant, with good finesse  (See all ratings)",South Africa,South Africa,,0.3459436971217703,3.315378629369032,44.0,9.0,0.6396907216494845,0.0,141.0,38.0,,0.575
1985,93,Drink,"Opulent and intense, but some variability  (See all ratings)",South Africa,South Africa,,0.31213117374021,5.033409376973904,68.0,5.0,0.2969931271477663,0.0,159.0,40.0,,4.300000000000001
1983,92,Drink or hold,"Powerful, tannic and ageworthy  (See all ratings)",South Africa,South Africa,,0.3771329309542082,2.896949218836879,45.0,4.0,0.6095790378006872,0.0,139.0,22.0,,24.950000000000003
1982,84,Past peak,Sweet and raisiny; unbalanced  (See all ratings),South Africa,South Africa,,0.3580244455435009,2.7996225340989995,39.0,9.0,0.8193298969072166,0.0,157.0,43.0,,32.94166666666667
1980,90,Drink,"Solid and well-structured, with focused fruit  (See all ratings)",South Africa,South Africa,,0.3453542698646129,4.868490021765526,44.0,5.0,0.4779639175257732,0.0,161.0,41.0,,0.3
1978,84,Past peak,"Fruity, soft and ready  (See all ratings)",South Africa,South Africa,,0.3578838343558826,2.8534294492255934,74.0,7.0,0.7302405498281787,0.0,151.0,34.0,,4.366666666666667
1977,97,Drink,"Tough, tannic and complex; ageless  (See all ratings)",South Africa,South Africa,,0.3796539437399548,3.3630066040544966,32.0,6.0,0.6258591065292096,0.0,149.0,53.0,,5.175
1975,80,Past peak,"Light and one-dimensional, but fruity  (See all ratings)",South Africa,South Africa,,0.3525731903331427,3.8545711475888447,38.0,4.0,0.5682989690721649,0.0,141.0,14.0,,14.25
1970,95,Drink,"Harmonious and well-structured, with intense fruit  (See all ratings)",South Africa,South Africa,,,3.92073029142051,39.0,4.0,0.5710051546391753,0.0,127.0,10.0,,39.325
1967,88,Drink,Angular and elegant; focused fruit  (See all ratings),South Africa,South Africa,,,3.395655229744519,32.0,7.0,1.178221649484536,0.0,123.0,17.0,,46.775
1966,93,Drink or hold,"Iron backbone; fresh, with good concentration  (See all ratings)",South Africa,South Africa,,,4.786297208403567,75.0,4.0,0.1327319587628866,0.0,123.0,8.0,,4.875
1963,98,Drink,Copious fruit; forceful and extremely ageworthy  (See all ratings),South Africa,South Africa,,,3.421715714232003,36.0,18.0,0.9118556701030928,0.0,128.0,13.0,,10.675
1960,87,Drink,"Balanced, sweet and elegant; at its peak  (See all ratings)",South Africa,South Africa,,,3.236816546808281,18.0,6.0,0.9386597938144332,0.0,136.0,20.0,,19.325
1955,94,Drink,"Harmonious, refined, fruity, solid  (See all ratings)",South Africa,South Africa,,,3.2999350310223017,47.0,6.0,0.5176546391752578,0.0,145.0,33.0,,17.250000000000004
1950,86,Drink,"Subtle, sweet, soft  (See all ratings)",South Africa,South Africa,,,2.5090936789108187,25.0,9.0,1.5609965635738832,0.0,0.0,0.0,,14.76666666666667
1948,99,Drink,"Massive, superripe, powerful  (See all ratings)",South Africa,South Africa,,,5.430485133160822,56.0,6.0,0.9486254295532648,0.0,0.0,0.0,,0.4333333333333333
1947,93,Drink,"Balanced, integrated, attractive  (See all ratings)",South Africa,South Africa,,,3.163014938433105,42.0,7.0,0.9580756013745704,0.0,0.0,0.0,,12.583333333333332
1945,98,Drink,Superlative quality; concentrated  (See all ratings),South Africa,South Africa,,,4.3627496263753,70.0,7.0,0.4753436426116839,16.0,119.0,14.0,,12.966666666666669
1935,95,Drink,"Aromatic, refined, firmly structured  (See all ratings)",South Africa,South Africa,,,2.8710044675569373,29.0,6.0,1.1967353951890032,0.0,0.0,0.0,,17.599999999999998
1927,100,Drink,Superb concentration; balanced  (See all ratings),South Africa,South Africa,,,3.4112792761257325,69.0,4.0,0.747938144329897,0.0,0.0,0.0,,0.4333333333333333
1917,88,Drink,"Ripe, rich, flavorful  (See all ratings)",South Africa,South Africa,,,3.641125114187456,35.0,4.0,0.5343642611683849,0.0,0.0,0.0,,0.9333333333333332
1911,80,Drink,"Attractive, fruity, ripe  (See all ratings)",South Africa,South Africa,,,2.8965461854394805,41.0,11.0,0.8759450171821308,0.0,0.0,0.0,,30.96666666666667
1908,94,Drink,Balanced and flavorful  (See all ratings),South Africa,South Africa,,,4.666099705643147,37.0,4.0,0.652061855670103,0.0,0.0,0.0,,19.15
1904,90,Drink,"Delicate, balanced, fruity  (See all ratings)",South Africa,South Africa,,,6.582220531277016,66.0,2.0,0.2850515463917525,0.0,0.0,0.0,,4.95
1900,90,Drink,"Classy, balanced, delicate  (See all ratings)",South Africa,South Africa,,,4.947006321990515,29.0,2.0,0.2915178571428571,0.0,0.0,0.0,,20.6
2019,89,Drink or hold,"Smallest crop in nearly 20 years, due to post-drought conditions as well as warmer- or wetter-than-average periods during the growing season. Top producers selected high quality fruit, resulting in wines of good intensity and balance  Leeu Passant Cabernet Sauvignon Stellenbosch  Top-scoring wines (click for full tasting note):


Mullineux Syrah Swartland Iron


Porseleinberg Swartland


Leeu Passant Cabernet Sauvignon Stellenbosch",South Africa,South Africa,,0.2870414510544031,1.0613937571472434,1.0,133.0,5.520689655172413,3.0,151.0,25.0,8.127419354838711,0.0
2018,92,Drink or hold,"Drought was again the primary factor, drastically reducing yields, yet the dry conditions and lower disease pressure, coupled with the lower yields, helped concentrate the berries. Ripe overall, but top producers preserved freshness  Sadie Family Kokerboom Olifants River  Top-scoring wines (click for full tasting note):


Alheit La Colline Vineyard Franschhoek


Rust en Vrede 1694 Classification Stellenbosch


Sadie Family Kokerboom Olifants River",South Africa,South Africa,,0.3115535670983608,2.3269595761225843,1.0,39.0,3.9365384615384618,0.0,150.0,41.0,9.177659574468084,11.1
2017,93,Drink or hold,"Another drought year, with low yields, but without major heat waves. Lower temperatures at night helped retain acidity and slow sugar development, while phenolics kept developing. Wines are graceful yet expressive and complex  Reyneke Cabernet Sauvignon Stellenbosch  Top-scoring wines (click for full tasting note):


Klein Constantia Vin de Constance Constantia


Mullineux Straw Wine Swartland


Reyneke Cabernet Sauvignon Stellenbosch",South Africa,South Africa,,0.3235815975124389,2.401703488861815,1.0,80.0,3.600925925925926,4.0,161.0,41.0,8.567543859649124,0.3
2016,88,Drink or hold,"Wildly hot and extremely dry vintage caused problems, with many growers picking early. Dry-farmed areas suffered; wildfires hurt producers in Simonsberg-Stellenbosch. Inconsistent overall, with some successes; yields markedly lower  Sadie Family Skerpioen Swartland  Top-scoring wines (click for full tasting note):


Sadie Family 'T Voetpad Swartland


Sadie Family Kokerboom Olifants River


Sadie Family Skerpioen Swartland",South Africa,South Africa,,0.3082281215568853,1.5744688487154492,1.0,47.0,3.148198198198198,0.0,145.0,24.0,7.200925925925924,14.0
2014,87,Drink,"A very wet spring led to a generally cool, wet growing season that resulted in a late-running harvest with many varieties ripening at the same time. Whites harvested under good conditions in February, later-ripening reds more variable  Klein Constantia Vin de Constance Constantia  Top-scoring wines (click for full tasting note):


Sadie Family Palladius Coastal Region


Porseleinberg Swartland


Klein Constantia Vin de Constance Constantia",South Africa,South Africa,,0.3628635239835126,1.660473461644277,1.0,79.0,2.2924242424242425,0.0,161.0,42.0,9.463829787234042,13.916666666666668
2013,89,Drink,"A strong start to the season and excellent late-season weather, but humidity midway led to some disease pressure. Reds variable from producer to producer, with the best showing an elegant style; crop about 10 percent larger than usual  Porseleinberg Swartland  Top-scoring wines (click for full tasting note):


De Morgenzon Chenin Blanc Stellenbosch Reserve


Klein Constantia Vin de Constance Constantia


Porseleinberg Swartland",South Africa,South Africa,,0.3729082845441732,1.781083934111312,1.0,81.0,3.7083333333333335,4.0,161.0,48.0,7.688888888888887,32.0
2012,91,Drink or hold,"A cool, dry start led to a smaller-than-usual crop, though ripening occurred under moderate temperatures. Reds show polish and ripeness, with lower alcohols; whites are fresh and delineated. Similar to 2011, with extra concentration  de Trafford Syrah Stellenbosch 393  Top-scoring wines (click for full tasting note):


Klein Constantia Vin de Constance Constantia


de Trafford Straw Wine Stellenbosch


de Trafford Syrah Stellenbosch 393",South Africa,South Africa,,0.3769378770593092,1.1934765352093906,1.0,29.0,1.6114754098360655,0.0,162.0,43.0,7.844680851063829,30.916666666666668
2011,90,Drink,"Following another dry winter, windy and dry conditions persisted through the growing season, though temperatures were moderate; wines are concentrated, but still fresh and racy  Klein Constantia Vin de Constance Constantia  Top-scoring wines (click for full tasting note):


de Trafford Syrah Stellenbosch 393


Kanonkop Paul Sauer Cape Winemakers Guild Simonsberg-Stellenbosch


Klein Constantia Vin de Constance Constantia",South Africa,South Africa,,0.3846699185327772,1.428387365192157,1.0,89.0,4.265046296296296,0.0,151.0,61.0,,46.016666666666666
2010,87,Drink,"Cold, wet winter resulted in late budbreak, with windy weather during flowering leading to reduced yields and a wet growing season causing some disease pressures. Late-season dryness and warmth helped save vintage, but beware of inconsistencies  (See all ratings)",South Africa,South Africa,,0.3589562049857139,1.9576527476826635,13.0,84.0,2.131666666666667,0.0,149.0,44.0,8.210869565217392,9.3
2009,93,Drink,"Following the growing season's typical heat wave, moderate temperatures and well-timed rains extended the harvest into April and May. Very consistent for reds and whites in warm inland areas and cooler coastal spots  (See all ratings)",South Africa,South Africa,,0.3483204088414749,1.3295021805316358,1.0,46.0,2.203666666666667,0.0,147.0,33.0,6.708928571428572,48.68333333333332
2008,87,Drink,"A late-flowering, wet spring and intermittent heat spikes during the growing season led to a challenging year. Vineyard management was crucial for success; reds and whites have lower-than-usual alcohols and lighter-bodied textures  (See all ratings)",South Africa,South Africa,,0.2964045349287184,1.377442539346318,1.0,125.0,2.7221014492753626,0.0,153.0,20.0,6.910416666666667,50.116666666666674
2007,88,Drink,"Up-and-down growing season marked by a heat wave in late January. Most whites and early-ripening reds (Pinot Noir, Merlot) harvested in sweltering conditions; later-ripening reds (Syrah, Cabernet) benefited from dry, moderate second half of season  (See all ratings)",South Africa,South Africa,,0.4043041038295614,2.1574514132257088,2.0,50.0,4.381292517006803,3.0,147.0,51.0,8.741964285714285,19.55
2006,90,Drink,"Wet winter replenished vines after three dry seasons. Warm, dry growing season; consistent temperatures in second half led to even ripening. All major varieties performed well  (See all ratings)",South Africa,South Africa,,0.3560124094105211,1.5770065336791124,1.0,52.0,4.221890547263682,0.0,158.0,50.0,8.063392857142857,16.099999999999998
2005,93,Drink,"Dry growing season with a hot finish. Whites were picked under cool conditions, but yields were reduced; later-ripening reds are rich, tannic and muscular  (See all ratings)",South Africa,South Africa,,0.3055147698745594,3.3362257022359776,16.0,22.0,1.5553990610328638,0.0,149.0,36.0,9.630392156862746,17.166666666666668
2004,87,Drink,Mostly cool season interrupted by a heat spike led to some uneven ripening. Those who picked Cabernet and Syrah late did well; others more variable  (See all ratings),South Africa,South Africa,,0.3364502113870903,2.720548815265104,28.0,7.0,3.9518726591760296,0.0,147.0,51.0,,11.183333333333332
2003,91,Drink,"Even flowering and a long, dry growing season; many growers feel it's the best in a generation for both reds and whites, though some reds can show a slightly roasted quality  (See all ratings)",South Africa,South Africa,,0.3676214705408569,4.234606889755721,22.0,16.0,1.1089887640449436,6.0,140.0,47.0,,59.28333333333333
2002,84,Past peak,"Variable weather, with uneven ripening and reduced yields for whites and reds; some successes, but choose carefully  (See all ratings)",South Africa,South Africa,,0.3756849999794614,3.3357063061528454,6.0,29.0,3.745473251028807,0.0,154.0,44.0,,167.81666666666666
2001,91,Drink,"Late-ripening red varieties have intense fruit, with ripe tannins; whites also good  (See all ratings)",South Africa,South Africa,,0.3162940770487475,2.164377782856441,25.0,43.0,2.047979797979798,0.0,145.0,40.0,,29.95
2000,90,Drink,Hot and dry conditions brought an early harvest. Reds performed well; whites more variable  (See all ratings),South Africa,South Africa,,0.3378443929137712,3.647089667678722,43.0,8.0,1.2239690721649488,0.0,158.0,46.0,8.60909090909091,1.9
1999,87,Past peak,Very warm and dry season. Reds have ripe tannins; good whites  (See all ratings),South Africa,South Africa,,0.3507955450722259,3.424926814189168,30.0,11.0,0.6488831615120275,2.0,139.0,37.0,11.425,34.18333333333334
2020,89–92,NYR,"A hot year with disease resulted in a small crop; top wineries using extensive selection produced rich, concentrated wines  Álvaro Palacios Priorat Finca Dofí  Top-scoring wines (click for full tasting note):


Merum Priorati Priorat El Cel


Torres Priorat Mas de la Rosa Vinyes Velles Porrera


Álvaro Palacios Priorat Finca Dofí",Spain,Priorat,Priorat,0.2548633417038512,2.451718644239896,9.0,6.0,2.088659793814433,6.0,33.0,0.0,11.067069892473116,115.6
2020,89–92,NYR,"A hot year with disease resulted in a small crop; top wineries using extensive selection produced rich, concentrated wines  Álvaro Palacios Priorat Finca Dofí  Top-scoring wines (click for full tasting note):


Merum Priorati Priorat El Cel


Torres Priorat Mas de la Rosa Vinyes Velles Porrera


Álvaro Palacios Priorat Finca Dofí",Spain,Priorat,Priorat,0.2548633417038512,2.4517186442398957,9.0,6.0,2.088659793814433,6.0,33.0,0.0,11.067069892473116,115.6
2019,94,Drink or hold,"A warm, dry year with healthy fruit; rich, balanced wines  Álvaro Palacios Priorat Finca Dofí  Top-scoring wines (click for full tasting note):


Merum Priorati Priorat El Cel


Torres Priorat Mas de la Rosa Vinyes Velles Porrera


Álvaro Palacios Priorat Finca Dofí",Spain,Priorat,Priorat,0.2718155584393739,2.939773643758026,14.0,9.0,1.131958762886598,9.0,51.0,0.0,12.614247311827956,68.85000000000001
2018,92,Drink or hold,"Moderate temperatures led to fresh reds with good structure  Perinet Carinyena Priorat Vinya Pendents  Top-scoring wines (click for full tasting note):


Merum Priorati Priorat Destí


Ferrer Bobet Priorat Selecció Especial Vinyes Velles


Perinet Carinyena Priorat Vinya Pendents",Spain,Priorat,Priorat,0.2636744056011143,2.7788374533852247,12.0,11.0,1.3603951890034365,6.0,36.0,0.0,12.161290322580644,44.016666666666666
2017,91,Drink or hold,"Warm, dry year; ripe, plush reds  Álvaro Palacios Priorat Finca Dofí  Top-scoring wines (click for full tasting note):


Merum Priorati Priorat Destí


Torres Priorat Mas de la Rosa Vinyes Velles Porrera


Álvaro Palacios Priorat Finca Dofí",Spain,Priorat,Priorat,0.2491189016175292,3.7932483923927074,14.0,5.0,0.8257731958762886,3.0,43.0,0.0,12.25483870967742,26.1
2016,94,Drink or hold,"Structured, balanced reds with good aging potential  Torres Priorat Mas de la Rosa Vinyes Velles Porrera  Top-scoring wines (click for full tasting note):


Scala Dei Garnatxa Priorat St.-Antoni


Perinet Priorat 1194


Torres Priorat Mas de la Rosa Vinyes Velles Porrera",Spain,Priorat,Priorat,0.2583328688321626,3.064419994911884,12.0,9.0,0.8426116838487973,2.0,43.0,0.0,13.903225806451614,19.141666666666666
2015,93,Drink or hold,"Ripe but balanced wines with plenty of fruit  La Conreria d'Scala Dei Priorat Voltons  Top-scoring wines (click for full tasting note):


Vall Llach Priorat Porrera Vi de Vila


Perinet Priorat 1194


La Conreria d'Scala Dei Priorat Voltons",Spain,Priorat,Priorat,0.2355729065441878,3.009595460318764,24.0,8.0,1.059278350515464,5.0,30.0,0.0,14.465573770491805,41.45
2014,90,Drink or hold,"A cool growing season produced fresh, savory reds  Clos Mogador Priorat  Top-scoring wines (click for full tasting note):


Ferrer Bobet Priorat Vinyes Velles


Álvaro Palacios Priorat Les Terrasses Velles Vinyes


Clos Mogador Priorat",Spain,Priorat,Priorat,0.1980084840870736,3.377814300998748,13.0,12.0,1.2579896907216497,1.0,22.0,0.0,14.539655172413797,75.375
2013,91,Drink,"Despite a cool, rainy growing season, reds are fresh and focused  Celler Mas Doix Priorat Salanques  Top-scoring wines (click for full tasting note):


Vall Llach Priorat Mas de la Rosa


Scala Dei Garnatxa Priorat Masdeu


Celler Mas Doix Priorat Salanques",Spain,Priorat,Priorat,0.2506445301821089,2.844439498330145,18.0,9.0,1.2332474226804124,0.0,45.0,0.0,14.272881355932206,85.89999999999999
2012,91,Drink,"A very hot, dry growing season produced concentrated reds  Celler Mas Doix Carignan Priorat 1902  Top-scoring wines (click for full tasting note):


Vall Llach Priorat Mas de la Rosa


Domini de la Cartoixa Priorat Clos Galena


Celler Mas Doix Carignan Priorat 1902",Spain,Priorat,Priorat,0.2305951858005196,2.9833401084840245,15.0,6.0,0.8411082474226804,4.0,41.0,0.0,14.040983606557376,43.2
2011,88,Drink,"Hot and dry; rich wines, but some are clumsy  (See all ratings)",Spain,Priorat,Priorat,0.2079925914910928,3.360279552637936,12.0,6.0,1.294072164948454,2.0,21.0,0.0,13.751666666666669,72.4
2010,94,Drink,"Fresh, focused reds that are improving with time  (See all ratings)",Spain,Priorat,Priorat,0.2654198259689446,2.9788453474984253,15.0,8.0,1.142010309278351,1.0,49.0,2.0,13.107692307692307,50.77499999999999
2009,90,Drink,"Quite rich, but balanced, ripe and racy  (See all ratings)",Spain,Priorat,Priorat,0.2504187129491821,3.288364411260196,16.0,8.0,0.9982388316151204,4.0,49.0,0.0,13.53333333333333,24.31666666666667
2008,87,Drink,"Sleek, with red fruit flavors and supple tannins  (See all ratings)",Spain,Priorat,Priorat,0.2338220452863406,3.837860201965803,14.0,15.0,1.4730670103092782,0.0,38.0,0.0,14.383035714285713,122.65
2007,89,Drink,"Supple wines, with red fruit and herbal notes  (See all ratings)",Spain,Priorat,Priorat,0.2298388497459868,2.377081851742777,16.0,16.0,1.0756443298969072,1.0,35.0,0.0,15.666666666666666,15.8
2006,90,Drink,"Bright and lively, with good focus and some depth  (See all ratings)",Spain,Priorat,Priorat,0.2210218387865618,6.579797304712331,10.0,5.0,1.0876288659793814,3.0,26.0,0.0,14.735833333333336,6.1000000000000005
2005,93,Drink or hold,"Balanced and expressive, with red fruit and spice flavors  (See all ratings)",Spain,Priorat,Priorat,0.2229722431366289,3.622828302838416,14.0,6.0,1.2826030927835053,0.0,32.0,0.0,13.00531914893617,63.275
2004,93,Drink or hold,Ripe and dense; the best marry concentration and elegance  (See all ratings),Spain,Priorat,Priorat,0.2653377950053903,2.8067856792605705,12.0,12.0,1.6623711340206186,0.0,46.0,0.0,10.643333333333333,26.15
2003,89,Drink,Heat gave ripe fruit and concentration; top wines show great balance  (See all ratings),Spain,Priorat,Priorat,0.2625948173536935,3.354781953455894,18.0,10.0,1.2637886597938144,14.0,36.0,0.0,11.569117647058825,27.6
